time,avg_generation solar,avg_generation wind onshore,avg_total load actual,max_generation solar,max_generation wind onshore,max_total load actual
2015-01-11,629.8333333333334,9521.5,23063.458333333332,2437.0,12806.0,27123.0
2015-01-12,887.0416666666666,1525.2916666666667,31377.916666666668,3262.0,8027.0,36704.0
2015-01-13,886.0416666666666,6382.666666666667,32135.75,3253.0,7668.0,37604.0
2015-01-14,732.125,6017.666666666667,32106.166666666668,2688.0,8374.0,37633.0
2015-01-15,584.125,9639.916666666666,32077.708333333332,2287.0,12091.0,37469.0
2015-01-16,678.0416666666666,10084.666666666666,32127.625,2466.0,13423.0,36821.0
2015-01-17,994.9583333333334,6476.541666666667,29127.5,3584.0,9273.0,33865.0
2015-01-18,249.375,5878.0,27875.666666666668,827.0,7114.0,33891.0
2015-01-19,747.4545454545455,7245.681818181818,33119.333333333336,2356.0,9222.0,39304.0
2015-01-20,470.7083333333333,4255.208333333333,34053.166666666664,1806.0,6292.0,40232.0
2015-01-21,606.3333333333334,8426.666666666666,34173.791666666664,2183.0,10246.0,40122.0
2015-01-22,791.7916666666666,9875.708333333334,33918.291666666664,2851.0,11204.0,39722.0
2015-01-23,1212.6666666666667,8750.208333333334,33468.833333333336,4026.0,9600.0,38333.0
2015-01-24,1332.7916666666667,8632.708333333334,29893.75,4277.0,10647.0,34630.0
2015-01-25,1406.8333333333333,10018.458333333334,27469.625,4437.0,11385.0,33845.0
2015-01-26,1354.7916666666667,6661.083333333333,32615.166666666668,4392.0,8207.0,38869.0
2015-01-27,1198.0869565217392,8354.95652173913,32951.5,3698.0,10069.0,38718.0
2015-01-28,1152.695652173913,7528.782608695652,32581.82608695652,4079.0,9127.0,38240.0
2015-01-29,660.8333333333334,14048.583333333334,32611.25,2537.0,17436.0,38090.0
2015-01-30,354.4166666666667,14745.041666666666,32180.666666666668,1336.0,16583.0,36795.0
2015-01-31,747.5,13063.375,28708.666666666668,2551.0,15451.0,33309.0
2015-02-01,1087.1666666666667,2527.0,26561.23076923077,3836.0,9032.0,33955.0
2015-02-02,438.7916666666667,9289.541666666666,32792.041666666664,1489.0,11138.0,39042.0
2015-02-03,1264.4583333333333,6848.125,29392.541666666668,3621.0,10943.0,34373.0
2015-02-04,2331.3333333333335,5513.666666666667,23733.875,5620.0,8060.0,27048.0
2015-02-05,2011.6666666666667,6607.791666666667,23796.5,4957.0,7642.0,27081.0
2015-02-06,2465.5416666666665,2546.8333333333335,29367.291666666668,5366.0,6233.0,33470.0
2015-02-07,2173.2916666666665,3644.9583333333335,31374.833333333332,4922.0,5960.0,36282.0
2015-02-08,2342.8333333333335,4864.458333333333,24858.666666666668,5137.0,6105.0,29242.0
2015-02-09,1701.2083333333333,4141.875,30047.583333333332,4191.0,6682.0,34687.0
2015-02-10,1669.9166666666667,3118.2916666666665,27820.291666666668,4770.0,12308.0,31646.0
2015-02-11,266.6666666666667,8482.958333333334,26701.333333333332,967.0,12144.0,31251.0
2015-02-12,695.75,2032.5,31317.25,2731.0,3415.0,36483.0
2015-02-13,1079.1666666666667,7271.958333333333,32264.625,3783.0,9786.0,37025.0
2015-02-14,408.375,12250.083333333334,28892.916666666668,1475.0,14680.0,32646.0
2015-02-15,531.4583333333334,10128.333333333334,26584.916666666668,1650.0,12369.0,31536.0
2015-02-16,595.9166666666666,7605.583333333333,31123.0,2058.0,10026.0,36679.0
2015-02-17,582.4166666666666,12716.0,32302.875,2159.0,14558.0,37924.0
2015-02-18,1176.7916666666667,8024.541666666667,32261.708333333332,3660.0,11878.0,37295.0
2015-02-19,1462.5833333333333,3285.0833333333335,31705.291666666668,4277.0,4299.0,37133.0
2015-02-20,986.5416666666666,4748.583333333333,31627.458333333332,3243.0,6194.0,36311.0
2015-02-21,856.7083333333334,10456.666666666666,28541.916666666668,2932.0,14465.0,32991.0
2015-02-22,1450.9583333333333,11195.625,26456.375,4610.0,12417.0,32213.0
2015-02-23,572.125,13825.875,31400.416666666668,1705.0,16045.0,37118.0
2015-02-24,1429.0833333333333,13425.875,32146.333333333332,4557.0,15064.0,37783.0
2015-02-25,1380.0833333333333,12511.0,31954.5,4256.0,14071.0,37158.0
2015-02-26,1095.75,10777.041666666666,31290.625,3550.0,12090.0,36131.0
2015-02-27,1579.5833333333333,10608.041666666666,30549.083333333332,4613.0,11819.0,34483.0
2015-02-28,1211.125,7979.541666666667,27201.708333333332,3816.0,9580.0,30718.0
2015-03-01,1147.4166666666667,3934.125,27685.125,3942.0,11131.0,32875.0
2015-03-02,522.2916666666666,11019.416666666666,33519.833333333336,1834.0,12417.0,39406.0
2015-03-03,1308.8333333333333,2593.6666666666665,29416.583333333332,3894.0,6352.0,34572.0
2015-03-04,1744.875,4695.583333333333,21643.541666666668,4730.0,7196.0,25521.0
2015-03-05,894.4166666666666,5371.916666666667,22964.791666666668,2289.0,7237.0,27117.0
2015-03-06,2439.0,3855.2916666666665,29636.125,5316.0,5706.0,33703.0
2015-03-07,2406.4583333333335,7153.083333333333,31734.25,5261.0,10788.0,37123.0
2015-03-08,1616.4583333333333,4486.708333333333,30321.541666666668,3778.0,6590.0,36131.0
2015-03-09,1569.5,5484.333333333333,29199.125,4379.0,6737.0,33310.0
2015-03-10,658.0,2764.0416666666665,24920.25,2425.0,8255.0,28063.0
2015-03-11,439.8333333333333,8142.416666666667,28499.25,1584.0,10742.0,33253.0
2015-03-12,1016.4583333333334,4438.208333333333,30899.416666666668,3552.0,7652.0,36017.0
2015-03-13,1603.75,7085.791666666667,29188.208333333332,4751.0,7898.0,33552.0
2015-03-14,1785.7083333333333,6924.25,26784.208333333332,4953.0,8563.0,30883.0
2015-03-15,1795.5,3747.0,25076.75,4791.0,5305.0,30791.0
2015-03-16,1928.7916666666667,2091.3333333333335,29913.25,5125.0,4161.0,35735.0
2015-03-17,730.25,5744.583333333333,30662.958333333332,2326.0,7729.0,36169.0
2015-03-18,336.8333333333333,6488.958333333333,30866.25,921.0,8074.0,35998.0
2015-03-19,476.5416666666667,9843.833333333334,28815.75,1695.0,11786.0,33721.0
2015-03-20,372.625,11658.875,29744.333333333332,1329.0,12710.0,34538.0
2015-03-21,419.9583333333333,7658.125,27269.666666666668,1367.0,8225.0,31414.0
2015-03-22,554.125,7579.833333333333,25421.583333333332,1592.0,8674.0,30976.0
2015-03-23,476.4166666666667,5710.541666666667,30592.0,1416.0,10248.0,36679.0
2015-03-24,528.8333333333334,9040.25,31247.958333333332,1680.0,10262.0,36577.0
2015-03-25,1516.5833333333333,12451.958333333334,30924.458333333332,4360.0,15361.0,36170.0
2015-03-26,991.7083333333334,10551.416666666666,30121.625,2965.0,11736.0,35825.0
2015-03-27,1939.3333333333333,9613.458333333334,29640.75,5010.0,11068.0,33594.0
2015-03-28,2246.7083333333335,7141.416666666667,25873.208333333332,5559.0,8026.0,29486.0
2015-03-29,1810.625,7545.166666666667,23578.25,5004.0,8367.0,28098.0
2015-03-30,2138.625,8254.541666666666,27527.0,5261.0,9059.0,31823.0
2015-03-31,2320.9583333333335,6180.916666666667,27674.375,5536.0,8582.0,31301.0
2015-04-01,1163.7083333333333,4627.791666666667,26501.833333333332,3941.0,11089.0,32040.0
2015-04-02,932.9166666666666,12349.625,34125.666666666664,3259.0,14854.0,40324.0
2015-04-03,1395.5416666666667,10178.5,29606.041666666668,4404.0,12658.0,35321.0
2015-04-04,1735.375,7021.958333333333,22839.375,4831.0,8755.0,27437.0
2015-04-05,771.3333333333334,8635.625,28189.869565217392,2569.0,13504.0,32027.0
2015-04-06,2585.8333333333335,4411.541666666667,29083.958333333332,5333.0,6807.0,32524.0
2015-04-07,2268.2916666666665,4407.291666666667,28691.791666666668,5120.0,5796.0,32370.0
2015-04-08,2155.6666666666665,2420.1666666666665,30588.916666666668,5119.0,6372.0,35731.0
2015-04-09,1392.3333333333333,4937.875,28142.416666666668,4175.0,6779.0,32546.0
2015-04-10,503.3333333333333,8700.875,23365.416666666668,1661.0,12071.0,27943.0
2015-04-11,601.4583333333334,4684.833333333333,28663.583333333332,2327.0,5578.0,33171.0
2015-04-12,938.125,2503.7083333333335,30303.416666666668,3357.0,8458.0,34779.0
2015-04-13,2013.9166666666667,8541.833333333334,27403.208333333332,4930.0,10804.0,31722.0
2015-04-14,1067.875,9033.708333333334,28052.458333333332,2998.0,11197.0,32230.0
2015-04-15,644.875,5213.375,28375.083333333332,2041.0,7330.0,32311.0
2015-04-16,921.1304347826087,4526.0,27829.08695652174,2626.0,7137.0,32527.0
2015-04-17,1497.7083333333333,2218.2083333333335,27848.375,3843.0,3761.0,31823.0
2015-04-18,1718.8333333333333,4147.208333333333,24831.375,4234.0,7104.0,28339.0
2015-04-19,1977.8333333333333,3282.0416666666665,22959.833333333332,4724.0,4749.0,27825.0
2015-04-20,2192.5833333333335,2837.9166666666665,27208.347826086956,5309.0,7731.0,31572.0
2015-04-21,1716.375,7637.541666666667,27766.666666666668,4703.0,9572.0,31654.0
2015-04-22,1568.375,4578.291666666667,27648.708333333332,4169.0,7850.0,31546.0
2015-04-23,2067.391304347826,1229.9565217391305,26942.217391304348,4953.0,1805.0,30329.0
2015-04-24,953.625,3048.5416666666665,27347.5,2964.0,5949.0,30918.0
2015-04-25,665.25,5586.916666666667,24900.0,1901.0,7026.0,28192.0
2015-04-26,657.2083333333334,6575.75,23272.125,1980.0,8562.0,27678.0
2015-04-27,1141.6666666666667,9873.291666666666,27428.708333333332,2730.0,11013.0,31677.0
2015-04-28,2081.3333333333335,3640.5833333333335,27640.708333333332,5244.0,7623.0,31323.0
2015-04-29,2256.6666666666665,2676.2083333333335,27771.708333333332,5399.0,4130.0,31325.0
2015-04-30,2264.2083333333335,5135.708333333333,27837.0,5418.0,7167.0,31262.0
2015-05-01,1005.1666666666666,2463.375,28569.25,3467.0,13868.0,32893.0
2015-05-02,1319.75,11549.5,33810.52173913043,4308.0,13101.0,40234.0
2015-05-03,1868.7083333333333,10618.833333333334,29991.041666666668,5024.0,12286.0,35412.0
2015-05-04,1862.7916666666667,7282.166666666667,22132.458333333332,5274.0,13415.0,26749.0
2015-05-05,1466.625,7040.291666666667,28321.0,3592.0,12637.0,32224.0
2015-05-06,2569.3333333333335,4250.208333333333,29355.375,5296.0,6852.0,33534.0
2015-05-07,2285.0833333333335,3999.4583333333335,27205.875,5136.0,5743.0,31642.0
2015-05-08,2249.375,3682.3333333333335,30795.666666666668,5141.0,6040.0,36285.0
2015-05-09,941.7083333333334,5113.583333333333,24853.958333333332,2971.0,10893.0,28156.0
2015-05-10,407.75,12184.791666666666,28244.416666666668,1435.0,14453.0,32913.0
2015-05-11,704.7083333333334,5044.833333333333,28482.416666666668,2239.0,6283.0,32956.0
2015-05-12,921.0416666666666,3082.0416666666665,27369.625,3303.0,6098.0,31027.0
2015-05-13,1507.0,5928.875,29143.291666666668,4375.0,7700.0,33209.0
2015-05-14,1868.2083333333333,8900.083333333334,29685.375,4922.0,12137.0,34143.0
2015-05-15,2416.0833333333335,9169.125,27731.375,5403.0,10566.0,31365.0
2015-05-16,2566.4583333333335,9009.916666666666,24963.25,5438.0,10823.0,28319.0
2015-05-17,2625.2083333333335,7878.166666666667,23371.25,5511.0,10191.0,27437.0
2015-05-18,2222.5,4822.875,28167.041666666668,5155.0,8314.0,32547.0
2015-05-19,1905.2083333333333,8912.833333333334,28436.0,4585.0,10805.0,32476.0
2015-05-20,2231.5,7163.083333333333,27789.416666666668,5047.0,8683.0,31637.0
2015-05-21,2370.125,8846.583333333334,27685.791666666668,5216.0,10639.0,31239.0
2015-05-22,2480.6666666666665,9275.291666666666,27762.125,5309.0,10915.0,31492.0
2015-05-23,2480.25,8753.0,25010.208333333332,5333.0,10522.0,28098.0
2015-05-24,1683.0833333333333,7099.333333333333,22918.5,3739.0,8896.0,26837.0
2015-05-25,1877.3333333333333,6345.416666666667,27337.583333333332,4660.0,8593.0,31056.0
2015-05-26,2382.875,8395.416666666666,28124.833333333332,5361.0,10181.0,31819.0
2015-05-27,2567.875,7348.541666666667,28400.0,5348.0,9288.0,32249.0
2015-05-28,2487.125,5328.5,28755.416666666668,5356.0,7388.0,32729.0
2015-05-29,1758.1666666666667,4683.583333333333,28507.347826086956,3717.0,6506.0,32344.0
2015-05-30,2156.4166666666665,2868.375,25211.083333333332,5107.0,5112.0,28487.0
